from,to,weight
laserlemon,ersatzryan,1
ersatzryan,rafaelfranca,1
rafaelfranca,laserlemon,1
carlosantoniodasilva,pothibo,2
pothibo,gcapizzi,2
gcapizzi,pixeltrix,3
pothibo,pixeltrix,1
gcapizzi,carlosantoniodasilva,1
pothibo,rahul100885,4
rahul100885,pixeltrix,2
robertomiranda,teeparham,3
carlosantoniodasilva,akashkamboj,2
inossidabile,carlosantoniodasilva,2
senny,inossidabile,4
fxn,prijutme4ty,1
kentaro,rsl,1
josevalim,tmm1,2
jeremy,jroes,5
jeremy,ernie,1
carlosantoniodasilva,torstees,1
torstees,senny,3
LarryLv,rafaelfranca,3
senny,robgleeson,15
senny,bartekd,1
rafaelfranca,maximerety,3
maximerety,carlosantoniodasilva,3
fxn,dimko,1
carlosantoniodasilva,DHB,1
DHB,rafaelfranca,1
pixeltrix,gvaughn,3
gvaughn,aripollak,2
senny,murdoch,2
jamesarosen,senny,4
khustochka,guilleiguaran,1
steveklabnik,andriytyurnikov,3
andriytyurnikov,rafaelfranca,2
andriytyurnikov,thenickcox,1
senny,madmax,4
madmax,pixeltrix,8
schneems,stopdropandrew,2
wangjohn,al2o3cr,3
jeremy,al2o3cr,3
wangjohn,Retistic,4
Retistic,jonleighton,1
jonleighton,al2o3cr,5
jonleighton,schneems,3
guilleiguaran,jonleighton,3
schneems,CarolFS,1
CarolFS,senny,5
agrobbin,neerajdotname,1
schneems,shaiguitar,3
senny,nashby,6
carlosantoniodasilva,Jacke,1
schneems,rvelasquez,3
rvelasquez,DanOlson,1
DanOlson,rafaelfranca,1
senny,iancanderson,1
iancanderson,iamvery,1
iamvery,senny,1
senny,i3zhe,2
exviva,fxn,3
carlosantoniodasilva,Crisfole,1
rafaelfranca,betam4x,3
betam4x,steveklabnik,1
khustochka,Jacke,1
Jacke,senny,1
carlosantoniodasilva,NARKOZ,2
rafaelfranca,lucasmazza,7
rafaelfranca,Jacke,1
Jacke,lucasmazza,2
Jacke,guilleiguaran,1
guilleiguaran,milushov,1
schneems,wangjohn,3
senny,srchitra,3
rafaelfranca,emaiax,3
antoinne85,imkmf,1
imkmf,senny,1
dmitry,steveklabnik,2
courtland,steveklabnik,3
steveklabnik,jfirebaugh,4
jfirebaugh,rafaelfranca,2
steveklabnik,sandstrom,1
sandstrom,djhopper01,1
djhopper01,jweiss,1
jweiss,jeremy,2
route,schneems,3
schneems,tonyla,1
tonyla,stouset,4
tonyla,rafaelfranca,1
jeremy,fxn,7
fxn,jamesgolick,2
jamesgolick,jeremy,5
jamesgolick,rafaelfranca,1
ajsharp,rafaelfranca,3
rafaelfranca,ndbroadbent,2
ndbroadbent,josh,4
josh,jeremy,2
guilleiguaran,swrobel,1
swrobel,SamSaffron,1
kennyj,amrnt,1
obrie,romansklenar,1
romansklenar,killthekitten,1
killthekitten,chris-teague,1
chris-teague,simonmd,1
simonmd,rafaelfranca,1
rafaelfranca,obrie,1
obrie,afinetooth,2
senny,voxik,2
carlosantoniodasilva,antage,1
antage,rafaelfranca,1
rafaelfranca,ollym,1
pixeltrix,HangingClowns,1
HangingClowns,senny,7
senny,dandehavilland,1
dandehavilland,jpq,1
jpq,sikachu,2
jpq,schneems,3
schneems,rafamanzo,1
rafamanzo,pcasaretto,1
pcasaretto,ushis,1
ushis,fabiokr,1
fabiokr,mikepack,1
mikepack,s-lee-kwong,1
s-lee-kwong,rehevkor5,1
rehevkor5,lawrencepit,1
lawrencepit,edelpero,1
edelpero,sandersch,1
sandersch,bartolsthoorn,1
bartolsthoorn,HangingClowns,1
queso,carlosantoniodasilva,2
sikachu,Peeja,3
Peeja,queso,1
queso,sikachu,4
queso,guilleiguaran,1
queso,NZKoz,4
schneems,HonoreDB,1
HonoreDB,senny,3
estsauver,senny,1
neerajdotname,nmk,1
nmk,wangjohn,3
wangjohn,JonRowe,1
carlosantoniodasilva,laserlemon,3
frodsan,sikachu,4
jcoyne,jkeck,1
jkeck,mstroming,1
mstroming,awead,1
awead,jcoyne,1
guilleiguaran,rosenfeld,8
rosenfeld,tigris,2
rosenfeld,rubys,5
senny,obrie,1
steveklabnik,emclab,1
emclab,rafaelfranca,4
emclab,senny,5
carlosantoniodasilva,Jiebour,1
spohlenz,sideshowcoder,1
fxn,spohlenz,4
doabit,schneems,1
schneems,MSch,2
MSch,rafaelfranca,12
bdmac,steveklabnik,3
frodsan,exviva,6
exviva,rafaelfranca,3
frodsan,rubys,1
steveklabnik,balinterdi,2
senny,nleo,2
sideshowcoder,nleo,1
senny,kolo,1
kolo,erik-escobedo,1
erik-escobedo,carlosantoniodasilva,1
senny,erik-escobedo,3
senny,zires,3
zires,acapilleri,1
senny,rrooding,4
pixeltrix,troyk,5
troyk,steveklabnik,3
troyk,carlosantoniodasilva,2
steveklabnik,yaotti,1
schneems,ernie,1
ernie,deafbybeheading,1
deafbybeheading,david-ape,1
timmillwood,frodsan,1
guilleiguaran,banyan,1
banyan,rubys,2
banyan,carlosantoniodasilva,2
joallard,ngauthier,6
joallard,Noemj,1
sikachu,phoet,4
phoet,flop,2
sikachu,njnorrgard,2
sikachu,moomerman,1
moomerman,phoet,1
phoet,carlosantoniodasilva,1
carlosantoniodasilva,moomerman,1
sikachu,mirasrael,1
mirasrael,neerajdotname,1
carlosantoniodasilva,mirasrael,3
frodsan,philnash,1
philnash,senny,5
frodsan,khustochka,1
rafaelfranca,fukayatsu,2
joneslee85,carloslopes,1
carloslopes,hlegius,1
hlegius,rafaels,1
rafaels,vipulnsward,1
vipulnsward,JeanMertz,1
JeanMertz,kapiltekwani,1
kapiltekwani,zires,1
zires,ankit8898,1
steveklabnik,lucisferre,5
lucisferre,homakov,1
NZKoz,Dan2552,6
NZKoz,lucisferre,1
rafaelfranca,stopdropandrew,3
achempion,steveklabnik,1
steveklabnik,fukayatsu,1
fukayatsu,schneems,1
carlosantoniodasilva,john-999,3
john-999,senny,1
pixeltrix,chris-baynes,4
mattdbridges,frodsan,3
frodsan,matt-hh,1
matt-hh,carlosantoniodasilva,1
mattdbridges,spastorino,2
ngauthier,steveklabnik,1
senny,ngauthier,3
wangjohn,timsly,1
timsly,dreamfall,1
dreamfall,kinopyo,1
senny,heaven,2
senny,zeljkokunica,1
senny,keysen,1
keysen,neerajdotname,1
neerajdotname,JonRowe,2
shlensky,homakov,1
senny,jacob-carlborg,1
jacob-carlborg,pixeltrix,1
senny,sagescs,1
dpassage,fxn,8
senny,benmoss,3
benmoss,rafaelfranca,2
benmoss,steveklabnik,2
benmoss,jonleighton,3
benmoss,carlosantoniodasilva,3
steveklabnik,saberma,1
saberma,carlosantoniodasilva,1
carlosantoniodasilva,jwlibby,1
senny,dugsmith,3
carlosantoniodasilva,dugsmith,1
carlosantoniodasilva,killthekitten,1
killthekitten,schneems,2
killthekitten,jalada,1
pixeltrix,gaganawhad,4
nertzy,wangjohn,1
wangjohn,jeyb,1
jeyb,driv3r,1
sikachu,bbozo,1
senny,killthekitten,2
sikachu,killthekitten,1
fxn,iwiznia,2
schneems,brocktimus,2
pixeltrix,johnnaegle,1
hoffm,steveklabnik,2
senny,hoffm,12
carlosantoniodasilva,hoffm,6
frodsan,samdalton,1
samdalton,neerajdotname,2
rafaelfranca,t3hk0d3,3
nashby,carlosantoniodasilva,3
carlosantoniodasilva,graudeejs,1
senny,BenjaminKim,1
laurocaetano,TiagoCardoso1983,1
TiagoCardoso1983,alex-tan,2
vitorbaptista,senny,1
senny,repelsteeltje,2
pixeltrix,NARKOZ,7
NARKOZ,senny,1
wangjohn,route,2
wangjohn,richardkmichael,2
richardkmichael,rafaelfranca,2
steveklabnik,robertomiranda,4
pixeltrix,bdmac,1
steveklabnik,chuckbjones,2
charliesome,homakov,1
homakov,sikachu,2
mattdbridges,xiaods,1
xiaods,sikachu,3
sikachu,nicolai86,1
nicolai86,rafaelfranca,1
steveklabnik,rahul-tapali,2
fxn,john-999,1
john-999,steveklabnik,1
steveklabnik,Crunch09,7
Crunch09,LarryLv,2
Crunch09,schneems,1
schneems,john-999,2
steveklabnik,teatacks,4
steveklabnik,nathansamson,3
nathansamson,senny,1
fxn,mfilej,4
frodsan,wangjohn,1
wangjohn,exviva,1
achempion,ninkibah,1
ninkibah,burtlo,1
burtlo,steveklabnik,3
rafaelfranca,stevenharman,4
steveklabnik,morgoth,3
steveklabnik,envygeeks,1
envygeeks,sikachu,1
steveklabnik,Takehiro-Adachi,11
sikachu,Takehiro-Adachi,1
sikachu,hoffm,1
steveklabnik,omidmt,1
omidmt,pixeltrix,4
steveklabnik,mbhnyc,1
rrmartins,pixeltrix,2
rrmartins,JonRowe,1
rwz,senny,1
senny,zealot128,1
zealot128,parndt,1
parndt,dylanahsmith,3
dylanahsmith,steveklabnik,4
eeeschwartz,tlatim,3
spastorino,felixclack,2
steveklabnik,sheerun,3
jeremy,simi,1
schneems,hughdavenport,1
hughdavenport,neerajdotname,2
jeremy,lucasmazza,2
lucasmazza,sferik,1
pekeler,steveklabnik,1
fxn,mchung,1
cliochris,carlosantoniodasilva,1
carlosantoniodasilva,djhopper01,1
djhopper01,urbanczykd,1
urbanczykd,senny,1
senny,whoisjake,1
whoisjake,dylanahsmith,1
steveklabnik,fraser,1
carlosantoniodasilva,jmccartie,2
zolzaya,lukefx,1
lukefx,rafaelfranca,1
rafaelfranca,shlensky,1
shlensky,antn,1
antn,jrgifford,1
jrgifford,rafaelfranca,2
rafaelfranca,mattcantstop,1
mattcantstop,bai,1
bai,mattdbridges,1
steveklabnik,jacob-carlborg,6
jacob-carlborg,factor4,9
factor4,steveklabnik,1
calebthompson,halogenandtoast,2
steveklabnik,HangingClowns,1
HangingClowns,PikachuEXE,1
tal,senny,3
eval,steveklabnik,2
senny,mrcasals,2
mrcasals,sikachu,1
senny,sajanchandran,1
sajanchandran,mrcasals,1
sikachu,lexmag,2
lexmag,rafaelfranca,9
sikachu,KrzysiekJ,1
KrzysiekJ,jeremy,3
KrzysiekJ,senny,3
senny,volochaev,1
volochaev,jeremy,1
simonc,carlosantoniodasilva,3
carlosantoniodasilva,chrisftw,1
jonduarte,knusul,1
knusul,caarlos0,1
caarlos0,jonduarte,2
caarlos0,Linuus,1
Linuus,kennyj,1
kennyj,parndt,1
carlosantoniodasilva,deepanshumehndiratta,1
jeremy,oggy,1
oggy,dylanahsmith,1
dylanahsmith,bryanwoods,1
bryanwoods,rafaelfranca,1
rafaelfranca,oggy,1
sikachu,spastorino,1
spastorino,narutosanjiv,1
steveklabnik,ernie,10
ernie,dylanahsmith,1
mowli,Tho85,1
Tho85,parndt,1
parndt,jonleighton,1
jonleighton,lazyatom,1
steveklabnik,joho,1
joho,macksmind,2
joho,carlosantoniodasilva,1
bbuchalter,ernie,2
bbuchalter,freakout42,1
tadast,jeremy,3
wangjohn,tadast,2
tadast,richardkmichael,1
michaelmwu,dylanahsmith,1
dylanahsmith,carlosantoniodasilva,2
steveklabnik,starrychloe,1
starrychloe,vwasteels,2
starrychloe,senny,2
starrychloe,wenzowski,1
wenzowski,msaffitz,2
carlosantoniodasilva,warnickr,4
carlosantoniodasilva,Davidslv,1
reggieb,carlosantoniodasilva,2
carlosantoniodasilva,charliesome,1
charliesome,zawaideh,1
zawaideh,compactcode,1
carlosantoniodasilva,lest,7
carlosantoniodasilva,grzuy,1
rafaelfranca,daiweilu,1
homakov,lawrencepit,4
jasl,parndt,2
Takehiro-Adachi,homakov,1
homakov,hollanddd,1
hollanddd,josevalim,1
homakov,carlosantoniodasilva,3
carlosantoniodasilva,rahul100885,2
rahul100885,steveklabnik,2
senny,revans,1
revans,carlosantoniodasilva,10
homakov,skammer,2
homakov,pixeltrix,8
homakov,headius,10
headius,pixeltrix,6
homakov,envygeeks,4
envygeeks,headius,6
headius,tarcieri,2
headius,raggi,2
raggi,pixeltrix,1
raggi,homakov,1
steveklabnik,vsespb,1
fguillen,carlosantoniodasilva,1
senny,TorstenRobitzki,5
acapilleri,thenickcox,3
carlosantoniodasilva,Fivell,6
Fivell,jaggederest,2
Fivell,nertzy,2
Fivell,senny,4
ROFISH,steveklabnik,1
jaggederest,guilleiguaran,1
NZKoz,al2o3cr,2
NZKoz,robertomiranda,2
robertomiranda,al2o3cr,1
al2o3cr,skojin,1
skojin,dpsk,1
dpsk,ernie,1
ernie,demiazz,1
demiazz,igas,1
igas,VforVova,1
VforVova,lisovskyvlad,1
lisovskyvlad,skammer,1
skammer,mattdbridges,1
mattdbridges,ptzn,1
ptzn,tenderlove,1
guilleiguaran,ernie,2
ernie,al2o3cr,4
ernie,NZKoz,1
tenderlove,ernie,7
Fivell,jamesotron,1
jasonhutchens,Sutto,2
jasonhutchens,steveklabnik,1
te-chris,jasonhutchens,2
ProGNOMmers,fxn,2
dylanahsmith,richardkmichael,1
richardkmichael,carlosantoniodasilva,1
guilleiguaran,dylanahsmith,1
NZKoz,dylanahsmith,3
dylanahsmith,willbryant,5
willbryant,NZKoz,4
willbryant,jamesotron,2
jamesotron,NZKoz,2
willbryant,ncri,3
dylanahsmith,ncri,1
PikachuEXE,ranjaykrishna,3
PikachuEXE,carlosantoniodasilva,3
PikachuEXE,jaggederest,1
jaggederest,tenderlove,1
tenderlove,ranjaykrishna,1
ranjaykrishna,carlosantoniodasilva,5
radar,sj26,1
sj26,richo,1
richo,yfeldblum,1
yfeldblum,josevalim,1
jeremy,richo,2
jeremy,sj26,1
jaggederest,jeremy,1
ranjaykrishna,steveklabnik,2
ranjaykrishna,rubys,2
rubys,kenips,2
ranjaykrishna,jonleighton,1
gkop,senny,1
samwgoldman,carlosantoniodasilva,2
carlosantoniodasilva,railsfreak,2
carlosantoniodasilva,yaotti,1
yaotti,jonleighton,4
yaotti,sikachu,6
carlosantoniodasilva,AndreyChernyh,2
spastorino,AndreyChernyh,4
iamjarvo,jdunck,1
jdunck,al2o3cr,1
al2o3cr,iamjarvo,1
iamjarvo,carlosantoniodasilva,1
carlosantoniodasilva,jdunck,1
sikachu,jaggederest,2
senny,dahakawang,1
dahakawang,schneems,1
dku-rajkumar,senny,1
carlosantoniodasilva,jlxw,3
jlxw,steveklabnik,2
jlxw,macksmind,1
al2o3cr,saurabhnanda,1
jaggederest,troyk,1
troyk,jalada,1
jalada,jaredbrown,2
jalada,urkle,2
urkle,rafaelfranca,2
jalada,rafaelfranca,1
rafaelfranca,joevandyk,3
steveklabnik,imorcott,3
al2o3cr,dmitry,2
dmitry,neerajdotname,2
carlosantoniodasilva,bluemont,1
bluemont,zenspider,6
strzalek,lau,1
vsespb,dmitry,2
al2o3cr,vsespb,1
rafaelfranca,thenickcox,1
thenickcox,al2o3cr,1
AlexanderPavlenko,strzalek,1
al2o3cr,ledowong,1
AndreyChernyh,js1888,1
js1888,spastorino,1
carlosantoniodasilva,KieranP,1
KieranP,pixeltrix,6
carlosantoniodasilva,jjoos,1
carlosantoniodasilva,tawan,1
tawan,schneems,2
carlosantoniodasilva,lexmag,2
ollym,senny,2
steveklabnik,artemave,3
artemave,Crunch09,1
traxanos,carlosantoniodasilva,1
cannie,bogdan,1
bogdan,cmaitchison,1
carlosantoniodasilva,michaelfranzl,4
rafaelfranca,amparo-luna,4
rafaelfranca,bluebird-communication,3
bluebird-communication,pixeltrix,2
bluebird-communication,carlosantoniodasilva,2
morgancurrie,rafaelfranca,1
rafaelfranca,johndouthat,1
carlosantoniodasilva,dahakawang,3
PikachuEXE,rafaelfranca,10
adamgamble,PikachuEXE,9
PikachuEXE,ZenCocoon,5
ZenCocoon,adamgamble,1
PikachuEXE,steveklabnik,5
carlosantoniodasilva,balexand,2
steveklabnik,kenips,2
carlosantoniodasilva,lfittl,1
lfittl,renatosnrg,1
renatosnrg,etagwerker,1
etagwerker,tabfugnic,1
tabfugnic,kr,1
kr,HonoreDB,2
guilleiguaran,cheald,1
cheald,carlosantoniodasilva,2
cheald,FooBarWidget,4
cheald,grant-olson,1
grant-olson,FooBarWidget,1
FooBarWidget,rafaelfranca,1
al2o3cr,homakov,1
homakov,mhuggins,1
mhuggins,lexmag,1
lexmag,homakov,2
steveklabnik,nicholassm,1
nicholassm,PikachuEXE,3
PikachuEXE,Nbblrr,6
PikachuEXE,laurocaetano,1
laurocaetano,Nbblrr,1
Nbblrr,neerajdotname,1
JonRowe,parndt,1
justinsoong,steveklabnik,1
al2o3cr,tenderlove,4
tenderlove,zachlipton,1
zachlipton,bf4,1
zmoazeni,renatosnrg,1
zmoazeni,carlosantoniodasilva,10
rafaelfranca,sodabrew,17
sodabrew,hone,1
hone,rafaelfranca,2
hone,Svyatov,1
Svyatov,josevalim,1
carlosantoniodasilva,dazuma,6
zdennis,Ross-Hunter,1
Ross-Hunter,mitchkett,1
mitchkett,stevenharman,1
stevenharman,billgathen,1
billgathen,mattdbridges,1
mattdbridges,davidpelaez,1
steveklabnik,bensie,3
rosenfeld,rafaelfranca,5
mhuggins,ndbroadbent,1
ndbroadbent,steveklabnik,3
senny,tdgs,2
andrerocker,al2o3cr,1
jeremy,enortham,1
enortham,lsaffie,1
lsaffie,jcrisp,1
jcrisp,johnlockhart,1
johnlockhart,shireeshj,1
shireeshj,mattmacleod,1
mattmacleod,jstrouse,1
jstrouse,lsaffie,1
lsaffie,dansketcher,1
dansketcher,amalysh,1
amalysh,guigs,1
guigs,jshraibman-mdsol,1
jshraibman-mdsol,rafaelfranca,2
jshraibman-mdsol,jcrisp,1
jcrisp,carlosantoniodasilva,1
carlosantoniodasilva,bbuchalter,1
bbuchalter,KasperTidemann,1
KasperTidemann,svenaas,1
svenaas,jcrisp,1
jcrisp,shawman777,1
shawman777,svenaas,1
svenaas,dwickwire,1
dwickwire,rafaelfranca,1
mbarb0sa,rdickey,2
mbarb0sa,tenderlove,1
al2o3cr,rdickey,1
rdickey,stephenmckinney,1
stephenmckinney,parndt,2
stephenmckinney,rafaelfranca,1
carlosantoniodasilva,mbarb0sa,1
pixeltrix,bemurphy,2
senny,bemurphy,9
laserlemon,evanwalsh,1
evanwalsh,carlosantoniodasilva,1
zmoazeni,parndt,3
johndouthat,steveklabnik,4
steveklabnik,dgm,1
dgm,nertzy,1
nhocki,mbarb0sa,1
pietro,carlosantoniodasilva,1
michiels,carlosantoniodasilva,4
michiels,rafaelfranca,2
steveklabnik,marclennox,4
steveklabnik,sodabrew,3
sodabrew,marclennox,2
carlosantoniodasilva,bolthar,1
senny,wojt-eu,1
wojt-eu,carlosantoniodasilva,4
wojt-eu,rafaelfranca,2
mmozuras,carlosantoniodasilva,2
dgm,johndouthat,1
virusman,dmonopoly,2
carlosantoniodasilva,seanwalbran,1
seanwalbran,alindeman,2
carlosantoniodasilva,bronson,2
bronson,schneems,2
schneems,eval,1
eval,carlosantoniodasilva,1
rafaelfranca,bronson,1
bronson,eval,1
rafaelfranca,bsodmike,3
atomical,carlosantoniodasilva,1
mattdbridges,sikachu,1
sikachu,xiejava,1
xiejava,calebthompson,1
sikachu,alindeman,1
alindeman,dhh,1
josevalim,drbrain,1
drbrain,sikachu,1
steveklabnik,myronmarston,3
myronmarston,dhh,1
dhh,dalibor,1
dalibor,sikachu,1
sikachu,rubys,9
tenderlove,dhh,8
sikachu,tenderlove,4
tenderlove,alindeman,1
carlosantoniodasilva,luke-gru,3
luke-gru,senny,1
homakov,pseidemann,2
pseidemann,rafaelfranca,1
pseidemann,strzalek,1
strzalek,homakov,2
guilleiguaran,lilibethdlc,1
lilibethdlc,pixeltrix,1
guilleiguaran,gonzedge,1
gonzedge,pixeltrix,1
steveklabnik,htanata,2
steveklabnik,timuckun,2
drbrain,timuckun,1
timuckun,mikepmunroe,1
pseidemann,Dru89,1
Dru89,et,2
Dru89,steveklabnik,4
steveklabnik,starsbedivided,2
Dru89,prathamesh-sonpatki,1
wangjohn,lexmag,4
carlosantoniodasilva,bnorton,1
bnorton,ngan,1
carlosantoniodasilva,cedric,2
carlosantoniodasilva,alexstaubo,1
acapilleri,pixeltrix,10
pixeltrix,taknuti,1
senny,MarceloCajueiro,2
rafaelfranca,codepodu,2
ybart,jmflannery,2
soundarapandian,vighnesh1987,1
vighnesh1987,rafaelfranca,1
mattdbridges,gaelmuller,1
gaelmuller,rafaelfranca,3
rafaelfranca,housekeeper,1
housekeeper,gregmolnar,1
gregmolnar,midu,1
midu,crmaxx,1
crmaxx,ilyakatz,1
ilyakatz,KevinBongart,1
KevinBongart,niuage,1
fxn,burmjohn,1
steveklabnik,pmahoney,1
acapilleri,mmozuras,1
mmozuras,fborgnia,1
fborgnia,acapilleri,1
acapilleri,parndt,1
parndt,fborgnia,1
exviva,dmathieu,2
jeremy,atambo,1
atambo,thedarkone,1
thedarkone,dbussink,3
dbussink,wangjohn,2
dbussink,jeremy,3
jeremy,headius,1
senny,agrobbin,4
agrobbin,carlosantoniodasilva,1
acapilleri,andrenpaes,1
andrenpaes,fabianoalmeida,1
fabianoalmeida,tjmcewan,1
tjmcewan,senny,1
senny,mhuggins,2
carlosantoniodasilva,sodabrew,4
senny,printercu,1
carlosantoniodasilva,bjoernbur,2
dmathieu,anyu,1
anyu,carlosantoniodasilva,1
steveklabnik,johnmcdowall,1
bemurphy,rafaelfranca,1
spastorino,michiels,1
jeremy,johndouthat,2
rafaelfranca,chriskrams,1
chriskrams,ProGNOMmers,1
ProGNOMmers,wangjohn,4
steveklabnik,amenzhinsky,1
amenzhinsky,rafaelfranca,1
rafaelfranca,goshakkk,11
mekishizufu,firedev,1
spastorino,ethansr,1
rafaelfranca,virusman,7
steveklabnik,braddunbar,4
steveklabnik,tylerdooling,1
tylerdooling,mattdbridges,2
tylerdooling,rafaelfranca,1
rafaelfranca,marcelokanzaki,3
rafaelfranca,eval,1
carlosantoniodasilva,igor-alexandrov,5
pixeltrix,ssherif,3
mattdbridges,Jauny,1
Jauny,Antiarchitect,1
Antiarchitect,frodsan,1
frodsan,MadRabbit,1
MadRabbit,h3h,1
h3h,goshakkk,1
goshakkk,Jacke,1
Jacke,drnic,1
drnic,aviflombaum,1
aviflombaum,jrgifford,1
jrgifford,schneems,1
schneems,shedd,1
shedd,hankblinq,1
hankblinq,jrgifford,1
jrgifford,mmay,1
mmay,thenickcox,1
thenickcox,codeblooded,1
codeblooded,BMorearty,1
BMorearty,jfairchild,1
jfairchild,jgaskins,1
jgaskins,pacoguzman,1
pacoguzman,pixeltrix,2
schneems,et,2
schneems,Agis-,1
Agis-,Nami-Doc,1
Nami-Doc,schneems,1
schneems,chocoby,1
chocoby,samqiu,1
samqiu,rafaelfranca,1
calebthompson,lukeholder,1
lukeholder,brandonblack,1
brandonblack,iampeter,1
iampeter,flexoid,1
flexoid,miguelff,1
miguelff,pedrosnk,1
pedrosnk,mikecampo,1
mikecampo,bsodmike,1
bsodmike,tkbeili,1
tkbeili,ravidsrk,1
ravidsrk,alanmeira,1
alanmeira,wesleychang,1
wesleychang,camsong,1
camsong,wizztjh,1
wizztjh,hujinpu,1
hujinpu,jankeesvw,1
jankeesvw,ahmet,1
ahmet,jipiboily,1
jipiboily,josin,1
josin,paritoshparitosh57,1
paritoshparitosh57,peppyheppy,1
peppyheppy,FUT,1
FUT,karthie,1
karthie,djbender,1
djbender,tubbo,1
tubbo,imjames123,1
imjames123,rahul100885,1
rahul100885,krishnasrihari,1
rafaelfranca,thomasfedb,11
bogdan,thomasfedb,6
vad4msiu,jasl,1
jasl,rafaelfranca,6
mattdbridges,guilleiguaran,4
mmozuras,mlangenberg,1
mlangenberg,JonRowe,1
JonRowe,schneems,2
guilleiguaran,kael-shipman,1
chriskrams,dhh,1
trevorturk,jonleighton,1
amatsuda,carlosantoniodasilva,7
amatsuda,sikachu,1
carlosantoniodasilva,ontehfritz,3
ontehfritz,fritzcoder,1
fritzcoder,carlosantoniodasilva,1
steveklabnik,mmozuras,3
parndt,cordawyn,2
cordawyn,carlosantoniodasilva,2
parndt,drogus,1
schneems,parndt,3
fxn,dukejones,3
utkarshkukreti,carlosantoniodasilva,1
carlosantoniodasilva,gauticreator,1
gauticreator,bengm,1
bengm,carlosantoniodasilva,2
chriskrams,mattdbridges,3
tigrish,carlosantoniodasilva,1
carlosantoniodasilva,chrismcg,1
chrismcg,rafaelfranca,1
vicli,rafaelfranca,1
jeremy,jlecour,4
yahonda,yuki24,1
bogdan,cuttooth,1
carlosantoniodasilva,Altonymous,2
steveklabnik,wezm,1
wezm,et,1
et,jeremy,1
cuttooth,Jiebour,1
Jiebour,rafaelfranca,1
rafaelfranca,astronomy88,2
astronomy88,agrobbin,2
robworley,khustochka,1
cfabianski,khustochka,3
colinbm,carlosantoniodasilva,3
rafaelfranca,burns,1
burns,yakko,2
burns,josevalim,1
steveklabnik,geekontheway,3
geekontheway,PikachuEXE,2
steveklabnik,vitorbaptista,1
vitorbaptista,rafaelfranca,4
rafaelfranca,balexand,11
balexand,guilleiguaran,3
codeblooded,vitorbaptista,2
vitorbaptista,Noemj,2
Noemj,codeblooded,1
carlosantoniodasilva,jgadbois,1
carlosantoniodasilva,nagahoge,1
bolshakov,rafaelfranca,1
zmalltalker,benlovell,1
benlovell,martinrehfeld,1
martinrehfeld,guilleiguaran,1
guilleiguaran,cjohansen,1
cjohansen,jeremy,3
cjohansen,martinrehfeld,1
martinrehfeld,zmalltalker,1
zmalltalker,mguterl,1
mguterl,johndouthat,3
johndouthat,cjohansen,1
cjohansen,mguterl,2
johndouthat,zmalltalker,1
zmalltalker,steveyken,1
rafaelfranca,garethrees,5
sikachu,jrgifford,1
jrgifford,rkh,1
alup,sobrinho,5
sobrinho,schneems,4
sobrinho,steveklabnik,2
rafaelfranca,sobrinho,17
sikachu,adomokos,1
steveklabnik,colinbm,13
rafaelfranca,colinbm,2
gnufied,sidonath,5
sidonath,rafaelfranca,2
rafaelfranca,gnufied,5
josemota,josevalim,2
josemota,vimutter,2
josemota,rafaelfranca,9
jonleighton,thedarkone,3
tenderlove,yxhuvud,1
yxhuvud,guilleiguaran,1
floehopper,steveklabnik,2
dahakawang,mtarnovan,1
mtarnovan,sajanchandran,1
sajanchandran,Jiebour,1
steveklabnik,cordawyn,2
steveklabnik,goshakkk,10
steveklabnik,ZipoKing,3
goshakkk,ZipoKing,2
ZipoKing,alup,1
alup,goshakkk,1
goshakkk,pixeltrix,4
senny,bluebird-communication,15
bluebird-communication,al2o3cr,2
robin850,joxxoxo,1
joxxoxo,vanyak,2
vanyak,rafaelfranca,1
rafaelfranca,joxxoxo,1
vanyak,carlosantoniodasilva,1
luke-gru,steveklabnik,3
steveklabnik,darthdeus,2
thelucid,vwall,1
vwall,carlosantoniodasilva,1
carlosantoniodasilva,nathansamson,2
nilbus,carlosantoniodasilva,4
steveklabnik,nilbus,1
nilbus,guilleiguaran,2
nilbus,rafaelfranca,2
senny,seejee,1
seejee,carlosantoniodasilva,7
nathansamson,rafaelfranca,1
jwaldrip,vairix-ssierra,1
vairix-ssierra,rafaelfranca,2
mmozuras,betelgeuse,1
betelgeuse,willbryant,2
betelgeuse,roend83,1
roend83,willbryant,1
willbryant,rafaelfranca,2
rafaelfranca,roend83,3
roend83,thenickcox,1
PikachuEXE,emirkin,3
emirkin,steveklabnik,2
senny,emirkin,1
steveklabnik,szines,2
tehgeekmeister,gs412,1
gs412,steveklabnik,1
steveklabnik,tehgeekmeister,3
senny,ctide,1
tonywok,jkhart,1
al2o3cr,mjpete3,1
mjpete3,mattdbridges,1
mattdbridges,akujgd,1
jonleighton,pixeltrix,4
rafaelfranca,adamcooke,1
adamcooke,tgaff,1
tgaff,Toady00,1
Toady00,AdamFerguson,1
AdamFerguson,rafaelfranca,1
rafaelfranca,dgm,1
goshakkk,subhashb,3
subhashb,steveklabnik,1
al2o3cr,jpalermo,1
rafaelfranca,clarkgr,2
robin850,Agis-,3
PikachuEXE,kalv,4
PikachuEXE,Tomtomgo,3
Tomtomgo,pawel2105,1
pawel2105,WvanLelyveld,1
